"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"14474";"GSM3516669";5;"Lung";2275;594;0;"T";"Lymphocytes";"B"
"14475";"GSM3516669";1;"Lung";2343;977;0;"T";"Myeloids";"Macrophage"
"14476";"GSM3516669";4;"Lung";6950;1716;0;"T";"Epithelial";"Epithelial"
"14477";"GSM3516669";6;"Lung";1259;589;0;"T";"Lymphocytes";"CD4T"
"14478";"GSM3516669";0;"Lung";1956;625;0;"T";"Lymphocytes";"CD4T"
"14479";"GSM3516669";5;"Lung";806;326;0;"T";"Lymphocytes";"B"
"14480";"GSM3516669";6;"Lung";1138;508;0;"T";"Lymphocytes";"CD4T"
"14481";"GSM3516669";4;"Lung";5879;1632;0;"T";"Epithelial";"Epithelial"
"14482";"GSM3516669";0;"Lung";1512;477;0;"T";"Lymphocytes";"CD4T"
"14483";"GSM3516669";1;"Lung";4173;1288;0;"T";"Myeloids";"Macrophage"
"14484";"GSM3516669";4;"Lung";1317;680;0;"T";"Epithelial";"Epithelial"
"14485";"GSM3516669";4;"Lung";10938;2765;0;"T";"Epithelial";"Epithelial"
"14486";"GSM3516669";4;"Lung";3514;1281;0;"T";"Epithelial";"Epithelial"
"14487";"GSM3516669";4;"Lung";7931;2249;0;"T";"Epithelial";"Epithelial"
"14488";"GSM3516669";11;"Lung";1712;609;0;"T";"Stromal";"Fibroblast"
"14489";"GSM3516669";4;"Lung";4446;1237;0;"T";"Epithelial";"Epithelial"
"14490";"GSM3516669";13;"Lung";2790;871;0;"T";"Myeloids";"DC"
"14491";"GSM3516669";9;"Lung";7308;2245;0;"T";"Myeloids";"Macrophage"
"14492";"GSM3516669";11;"Lung";1739;762;0;"T";"Stromal";"Fibroblast"
"14493";"GSM3516669";6;"Lung";1099;516;0;"T";"Lymphocytes";"CD4T"
"14494";"GSM3516669";1;"Lung";1188;618;0;"T";"Myeloids";"Macrophage"
"14495";"GSM3516669";0;"Lung";691;413;0;"T";"Lymphocytes";"CD4T"
"14496";"GSM3516669";10;"Lung";1092;447;0;"T";"Myeloids";"Macrophage"
"14497";"GSM3516669";4;"Lung";1191;472;0;"T";"Epithelial";"Epithelial"
"14498";"GSM3516669";4;"Lung";13243;3714;0;"T";"Epithelial";"Epithelial"
"14499";"GSM3516669";8;"Lung";1338;434;0;"T";"Myeloids";"Mast"
